Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Years Since,State,Winner
58205,402,21.1,-666666666,20097.0,0,0.0,3,ND,Republican
58339,26,39.0,29583,16365.0,9,34.61538462,3,ND,Republican
58402,260,51.1,-666666666,6472.0,78,30.0,3,ND,Republican
58405,440,20.0,-666666666,5057.0,0,0.0,3,ND,Republican
58705,764,20.9,-666666666,24502.0,0,0.0,3,ND,Republican
58503,34970,38.2,88292,47689.0,1494,4.272233343,3,ND,Republican
58707,424,19.5,-666666666,5013.0,0,0.0,3,ND,Republican
56673,628,40.7,52443,23647.0,55,8.757961783,3,MN,Democrat
56681,269,58.7,48125,22568.0,67,24.9070632,3,MN,Democrat
92040,45392,40.0,83692,34821.0,3676,8.09834332,3,CA,Democrat
92064,49768,41.5,115391,49360.0,2383,4.788217328,3,CA,Democrat
30742,7374,43.1,39295,21733.0,1014,13.75101709,3,GA,Democrat
30757,2131,59.2,36477,27138.0,265,12.4354763,3,GA,Democrat
30802,6243,46.0,52980,24280.0,841,13.47108762,3,GA,Democrat
30809,50288,39.1,112591,42481.0,2190,4.354915686,3,GA,Democrat
30822,434,47.0,-666666666,16336.0,130,29.95391705,3,GA,Democrat
30821,825,49.6,42270,33476.0,282,34.18181818,3,GA,Democrat
30004,66538,38.2,124396,61836.0,3247,4.879918242,3,GA,Democrat
30032,47267,37.6,42404,23577.0,8016,16.95897772,3,GA,Democrat
30306,24915,36.0,108443,83054.0,2372,9.520369255,3,GA,Democrat
30311,35523,38.0,38163,26158.0,9361,26.351941,3,GA,Democrat
30314,25752,27.9,28114,15206.0,7246,28.13762038,3,GA,Democrat
30322,2308,19.9,-666666666,3494.0,0,0.0,3,GA,Democrat
30340,29069,31.8,49679,26443.0,5072,17.44814063,3,GA,Democrat
30346,5008,34.3,77125,57668.0,52,1.038338658,3,GA,Democrat
30349,75647,34.3,51010,27101.0,10125,13.38453607,3,GA,Democrat
30350,38785,36.0,71996,56025.0,3095,7.979889132,3,GA,Democrat
30410,1821,45.3,57008,30181.0,203,11.14772103,3,GA,Democrat
30420,1278,47.9,34180,18846.0,373,29.18622848,3,GA,Democrat
30442,8239,41.1,25833,14056.0,2765,33.55989805,3,GA,Democrat
30445,3797,41.2,27340,14891.0,824,21.70134317,3,GA,Democrat
30450,1882,47.1,36731,17539.0,494,26.24867163,3,GA,Democrat
30543,5939,34.6,66273,22803.0,514,8.654655666,3,GA,Democrat
30546,7596,58.4,52635,30120.0,942,12.40126382,3,GA,Democrat
30581,160,55.9,-666666666,9565.0,46,28.75,3,GA,Democrat
30622,13073,40.2,73663,38750.0,683,5.224508529,3,GA,Democrat
30641,1859,50.1,43659,29105.0,274,14.73910705,3,GA,Democrat
61088,6348,43.8,82833,38017.0,328,5.166981727,3,IL,Democrat
61089,621,47.9,56250,35580.0,60,9.661835749,3,IL,Democrat
61103,23951,44.0,40957,26331.0,4756,19.85720847,3,IL,Democrat
61201,38018,35.9,47835,25325.0,7507,19.74590983,3,IL,Democrat
61232,1249,50.6,68214,39442.0,29,2.321857486,3,IL,Democrat
61242,1227,48.3,74338,34367.0,24,1.95599022,3,IL,Democrat
61254,11310,45.3,69518,38023.0,604,5.34040672,3,IL,Democrat
61261,750,41.9,40278,24265.0,88,11.73333333,3,IL,Democrat
61239,1225,33.4,27583,16444.0,454,37.06122449,3,IL,Democrat
61252,5246,46.5,64174,34167.0,331,6.309569196,3,IL,Democrat
61259,1309,51.5,80234,39313.0,32,2.444614209,3,IL,Democrat
70591,4929,35.5,56097,25869.0,618,12.53804017,3,LA,Republican
70630,2504,41.3,60722,28879.0,227,9.065495208,3,LA,Republican
70648,8587,37.8,53021,21959.0,986,11.48247351,3,LA,Republican
70811,14127,35.2,48381,19022.0,3879,27.45805904,3,LA,Republican
70585,340,38.2,24350,16874.0,99,29.11764706,3,LA,Republican
70663,28475,34.3,54967,26163.0,4115,14.45127305,3,LA,Republican
70668,7019,41.6,40842,24044.0,1253,17.8515458,3,LA,Republican
70669,9800,41.2,50667,26543.0,1352,13.79591837,3,LA,Republican
70710,5635,30.0,79590,31288.0,541,9.600709849,3,LA,Republican
70733,1165,44.8,44695,34858.0,278,23.86266094,3,LA,Republican
61849,2059,40.1,81679,46252.0,153,7.430791646,3,IL,Democrat
61865,1580,34.5,63393,27880.0,141,8.924050633,3,IL,Democrat
61878,1263,49.3,66000,40034.0,122,9.659540776,3,IL,Democrat
61882,655,50.5,61250,32658.0,86,13.12977099,3,IL,Democrat
61883,4262,37.3,48064,23814.0,421,9.877991553,3,IL,Democrat
61932,562,44.5,58333,28239.0,88,15.65836299,3,IL,Democrat
61957,1613,44.6,52857,26052.0,208,12.89522629,3,IL,Democrat
61525,9318,35.5,131736,59586.0,159,1.706374759,3,IL,Democrat
61528,2862,39.6,135450,56614.0,102,3.5639413,3,IL,Democrat
61540,2676,45.6,62568,31134.0,213,7.959641256,3,IL,Democrat
61543,137,48.9,37500,22780.0,4,2.919708029,3,IL,Democrat
61547,4035,42.1,94344,38772.0,96,2.379182156,3,IL,Democrat
61564,982,36.4,58385,21511.0,89,9.063136456,3,IL,Democrat
61565,1418,46.4,61250,31684.0,115,8.110014104,3,IL,Democrat
61610,5074,35.4,46250,33670.0,462,9.105242412,3,IL,Democrat
61812,347,50.8,78250,43760.0,42,12.1037464,3,IL,Democrat
61815,240,50.8,59545,40897.0,12,5.0,3,IL,Democrat
61820,38017,22.5,27346,19445.0,13381,35.19741168,3,IL,Democrat
61843,2307,33.8,70114,33946.0,76,3.29432163,3,IL,Democrat
61844,827,56.6,82632,45892.0,60,7.255139057,3,IL,Democrat
61850,405,45.3,55156,24813.0,30,7.407407407,3,IL,Democrat
61857,136,52.3,-666666666,25674.0,9,6.617647059,3,IL,Democrat
61858,2885,37.5,60250,26480.0,450,15.59792028,3,IL,Democrat
61863,764,44.2,75625,30628.0,50,6.544502618,3,IL,Democrat
61866,13863,35.2,43419,23950.0,2599,18.7477458,3,IL,Democrat
61910,4848,34.2,63451,25141.0,575,11.86056106,3,IL,Democrat
61913,1528,41.0,48750,24633.0,200,13.08900524,3,IL,Democrat
61741,1679,35.0,74000,28225.0,122,7.266229899,3,IL,Democrat
61742,1221,47.2,92500,42484.0,40,3.276003276,3,IL,Democrat
61750,187,17.2,58348,17874.0,5,2.673796791,3,IL,Democrat
61759,1463,42.0,68523,34348.0,110,7.518796992,3,IL,Democrat
61814,1097,44.3,58274,27404.0,167,15.22333637,3,IL,Democrat
61834,8516,42.9,69278,27402.0,332,3.898543917,3,IL,Democrat
61845,365,60.0,88125,69833.0,5,1.369863014,3,IL,Democrat
61846,4979,42.9,49759,27862.0,677,13.59710785,3,IL,Democrat
61851,310,43.6,60417,37268.0,44,14.19354839,3,IL,Democrat
61873,6129,37.4,93493,35870.0,333,5.43318649,3,IL,Democrat
46103,145,29.8,76250,18655.0,50,34.48275862,3,IN,Republican
46104,898,51.8,69038,28442.0,148,16.48106904,3,IN,Republican
46105,1677,43.3,74512,31032.0,133,7.930828861,3,IN,Republican
46118,4855,43.8,70804,35643.0,350,7.209062822,3,IN,Republican
46122,16053,40.5,83606,33618.0,776,4.833987417,3,IN,Republican
46123,38655,36.3,92811,40680.0,2021,5.228301643,3,IN,Republican
46140,41334,39.2,66595,33956.0,3136,7.586974404,3,IN,Republican
46162,235,54.9,75455,39249.0,11,4.680851064,3,IN,Republican
46175,616,30.4,47262,19219.0,248,40.25974026,3,IN,Republican
46204,9410,31.8,73281,54275.0,1233,13.10308183,3,IN,Republican
46214,23644,34.5,49789,28408.0,2645,11.18677043,3,IN,Republican
46216,2073,35.9,51612,52926.0,228,10.99855282,3,IN,Republican
46237,37026,37.4,69839,35416.0,2661,7.186841679,3,IN,Republican
46256,23894,40.9,71268,44862.0,1946,8.144304009,3,IN,Republican
46304,25738,38.5,79358,40848.0,2241,8.706970239,3,IN,Republican
46322,22479,42.4,66079,33925.0,2022,8.995062058,3,IN,Republican
46929,3030,41.0,46854,25132.0,310,10.2310231,3,IN,Republican
46932,3200,47.1,59139,29455.0,130,4.0625,3,IN,Republican
46943,230,19.6,50268,19984.0,0,0.0,3,IN,Republican
46974,1832,39.5,53438,22776.0,289,15.77510917,3,IN,Republican
46979,5257,40.2,77479,34134.0,61,1.160357618,3,IN,Republican
46301,690,62.4,97823,79586.0,49,7.101449275,3,IN,Republican
46323,22516,35.2,53150,23912.0,3641,16.17072304,3,IN,Republican
46348,1104,36.9,46369,24930.0,172,15.57971014,3,IN,Republican
46406,8779,30.7,30569,19055.0,2612,29.75281923,3,IN,Republican
46410,37569,40.0,61000,30090.0,4217,11.22467992,3,IN,Republican
46516,32078,34.6,48462,23478.0,6435,20.06047759,3,IN,Republican
60910,520,42.9,43542,23765.0,69,13.26923077,3,IL,Democrat
60911,1337,39.1,67868,29731.0,93,6.955871354,3,IL,Democrat
60913,1717,55.7,69722,34793.0,63,3.669190448,3,IL,Democrat
60928,574,43.0,65313,37401.0,39,6.794425087,3,IL,Democrat
60961,833,41.9,58438,37837.0,48,5.762304922,3,IL,Democrat
60605,30950,34.1,109194,81850.0,1821,5.88368336,3,IL,Democrat
60606,3204,37.4,121982,129890.0,220,6.866416979,3,IL,Democrat
60623,77732,32.9,34714,16840.0,21125,27.17670972,3,IL,Democrat
60629,107930,31.3,43372,19159.0,20230,18.74363013,3,IL,Democrat
60633,12720,38.5,52193,25624.0,1977,15.54245283,3,IL,Democrat
60638,57057,38.3,68041,31202.0,4928,8.636977058,3,IL,Democrat
60640,69726,37.0,59516,43200.0,13267,19.02733557,3,IL,Democrat
60649,47084,38.1,36130,27762.0,13298,28.24313992,3,IL,Democrat
60655,27771,39.8,99264,43820.0,1104,3.97536999,3,IL,Democrat
60661,10734,31.6,125365,89810.0,728,6.782187442,3,IL,Democrat
60827,28327,32.0,34878,19581.0,8658,30.56447912,3,IL,Democrat
60919,535,44.6,77000,36799.0,49,9.158878505,3,IL,Democrat
60927,2150,43.7,70625,32620.0,120,5.581395349,3,IL,Democrat
60940,3062,41.2,75029,31556.0,183,5.976485957,3,IL,Democrat
60631,28864,42.5,102936,52203.0,1409,4.881513304,3,IL,Democrat
60005,29109,42.8,87749,46915.0,1713,5.884777904,3,IL,Democrat
60015,26942,43.8,154824,78929.0,866,3.214312226,3,IL,Democrat
60018,28477,39.0,66030,27866.0,3530,12.39596868,3,IL,Democrat
60044,10259,43.1,98080,67806.0,581,5.663320012,3,IL,Democrat
60068,37407,45.2,113909,58997.0,1442,3.854893469,3,IL,Democrat
98424,11524,31.6,78243,33472.0,1077,9.345713294,3,WA,Democrat
98503,42119,37.7,66021,31904.0,4252,10.09520644,3,WA,Democrat
98526,198,35.5,55417,23163.0,14,7.070707071,3,WA,Democrat
98528,12812,43.2,60415,29950.0,1268,9.896971589,3,WA,Democrat
98532,25534,41.0,66685,29359.0,2202,8.623795723,3,WA,Democrat
98552,526,39.0,48947,26992.0,118,22.43346008,3,WA,Democrat
32258,39963,34.3,84146,39969.0,3033,7.589520306,3,FL,Republican
32259,57223,38.3,121868,44890.0,1421,2.483267218,3,FL,Republican
32310,15265,32.1,37804,20909.0,4110,26.92433672,3,FL,Republican
32311,20897,36.3,74273,39425.0,1204,5.761592573,3,FL,Republican
32331,4687,47.9,39542,19554.0,1380,29.4431406,3,FL,Republican
32336,1144,50.1,32005,19305.0,331,28.93356643,3,FL,Republican
32355,340,68.1,60404,26285.0,58,17.05882353,3,FL,Republican
32403,2072,21.8,66116,21419.0,16,0.772200772,3,FL,Republican
49261,245,28.4,-666666666,27138.0,113,46.12244898,3,MI,Democrat
49320,14,71.5,50000,69829.0,0,0.0,3,MI,Democrat
49519,28262,32.3,58188,28650.0,3143,11.12093978,3,MI,Democrat
49534,22206,38.3,67074,33716.0,1134,5.106727911,3,MI,Democrat
49674,44,43.0,-666666666,29336.0,7,15.90909091,3,MI,Democrat
49717,93,61.3,-666666666,31838.0,17,18.27956989,3,MI,Democrat
49819,22,59.3,41875,24968.0,1,4.545454545,3,MI,Democrat
49806,679,49.5,63125,25595.0,106,15.61119293,3,MI,Democrat
49863,168,47.6,36875,23166.0,55,32.73809524,3,MI,Democrat
49945,2620,46.0,45500,26840.0,539,20.57251908,3,MI,Democrat
49047,14578,42.3,48395,29682.0,2498,17.13540952,3,MI,Democrat
49117,3665,57.3,55147,48977.0,514,14.02455662,3,MI,Democrat
49248,823,49.8,61250,28326.0,59,7.168894289,3,MI,Democrat
49319,18341,40.4,66031,29258.0,1165,6.35188921,3,MI,Democrat
49935,5821,52.2,44009,26391.0,884,15.18639409,3,MI,Democrat
49740,7098,55.1,65833,42760.0,426,6.001690617,3,MI,Democrat
49821,1333,46.6,54868,26685.0,97,7.276819205,3,MI,Democrat
49887,2711,48.3,47448,25903.0,336,12.39395057,3,MI,Democrat
49729,1507,49.1,64773,34293.0,64,4.246848042,3,MI,Democrat
98851,4783,38.8,47643,23878.0,721,15.0742212,3,WA,Democrat
98860,214,56.2,29583,25540.0,61,28.5046729,3,WA,Democrat
98935,4398,25.7,50956,15555.0,731,16.62119145,3,WA,Democrat
98936,6981,35.6,78920,26586.0,760,10.88669245,3,WA,Democrat
98937,4354,42.4,67170,30606.0,218,5.006890216,3,WA,Democrat
98943,1032,45.4,47697,28166.0,245,23.74031008,3,WA,Democrat
98947,3266,26.3,51776,16132.0,726,22.22902633,3,WA,Democrat
98002,33947,35.7,59097,28275.0,3919,11.54446637,3,WA,Democrat
98008,25650,43.2,131952,63732.0,1678,6.541910331,3,WA,Democrat
98014,7200,47.8,118808,58563.0,262,3.638888889,3,WA,Democrat
98020,19010,49.2,95682,66367.0,655,3.445554971,3,WA,Democrat
98042,49118,40.5,105166,44170.0,2552,5.195651289,3,WA,Democrat
98047,7012,31.6,64942,26677.0,378,5.390758699,3,WA,Democrat
98115,55519,37.0,117038,66166.0,3979,7.166915831,3,WA,Democrat
98295,2884,37.2,80121,26389.0,191,6.622746186,3,WA,Democrat
98303,1571,61.3,62440,40050.0,320,20.3691916,3,WA,Democrat
98310,20431,36.4,58636,31882.0,2616,12.80407224,3,WA,Democrat
98342,1276,55.5,72955,42509.0,137,10.73667712,3,WA,Democrat
98381,266,54.8,80952,34264.0,0,0.0,3,WA,Democrat
98382,29214,60.9,56392,36327.0,2976,10.18689669,3,WA,Democrat
98394,1331,48.8,106190,51397.0,9,0.676183321,3,WA,Democrat
98406,23052,39.9,82732,45978.0,1036,4.494187055,3,WA,Democrat
83669,11281,39.3,73178,33874.0,665,5.894867476,3,ID,Republican
83849,2249,41.5,45270,21389.0,346,15.38461538,3,ID,Republican
79415,17894,26.1,32980,17795.0,5325,29.75857829,3,TX,Republican
79508,1060,49.8,54375,26622.0,111,10.47169811,3,TX,Republican
79512,7451,34.1,44678,21658.0,616,8.267346665,3,TX,Republican
79527,225,36.1,88750,53213.0,13,5.777777778,3,TX,Republican
79532,671,36.0,62917,38993.0,121,18.03278689,3,TX,Republican
79540,51,59.5,93036,42843.0,0,0.0,3,TX,Republican
83228,929,22.7,71458,20763.0,90,9.687836383,3,ID,Republican
83313,3977,45.4,63100,29904.0,154,3.872265527,3,ID,Republican
83406,19204,33.2,67583,28985.0,1102,5.738387836,3,ID,Republican
83520,272,49.2,46250,18879.0,35,12.86764706,3,ID,Republican
83644,14237,33.4,75285,26530.0,1022,7.178478612,3,ID,Republican
83316,10057,40.5,51588,24250.0,1103,10.96748533,3,ID,Republican
83436,717,34.0,57321,27183.0,89,12.41283124,3,ID,Republican
83238,58,66.1,61250,35062.0,0,0.0,3,ID,Republican
36553,3361,43.0,47461,50116.0,247,7.349003273,3,AL,Republican
36582,24115,39.8,55794,26843.0,3482,14.43914576,3,AL,Republican
36584,650,41.5,-666666666,26892.0,150,23.07692308,3,AL,Republican
36585,1412,31.6,46080,15432.0,184,13.03116147,3,AL,Republican
36603,9239,36.7,25516,15854.0,1997,21.61489339,3,AL,Republican
36605,27035,37.3,36815,20238.0,7572,28.0081376,3,AL,Republican
36744,5972,39.9,28946,18731.0,1565,26.20562626,3,AL,Republican
36761,715,54.4,24609,27007.0,193,26.99300699,3,AL,Republican
36765,2207,38.1,24135,13129.0,407,18.44132306,3,AL,Republican
36783,633,49.1,30913,27575.0,90,14.21800948,3,AL,Republican
36785,1037,52.4,44118,24872.0,206,19.86499518,3,AL,Republican
36792,1109,35.0,-666666666,25157.0,248,22.36248873,3,AL,Republican
48846,20142,38.9,52983,21377.0,2369,11.7614934,3,MI,Democrat
48852,138,49.4,30625,15718.0,43,31.15942029,3,MI,Democrat
48853,640,36.5,43942,20614.0,207,32.34375,3,MI,Democrat
48178,34882,42.5,108693,50872.0,1198,3.434436099,3,MI,Democrat
48167,22648,44.5,104079,68130.0,990,4.371246909,3,MI,Democrat
48170,39578,47.4,89850,52533.0,1812,4.578301076,3,MI,Democrat
48179,3877,39.6,86773,45623.0,407,10.49780758,3,MI,Democrat
48184,17040,40.1,47823,25784.0,3247,19.05516432,3,MI,Democrat
48187,49919,40.9,95133,42964.0,3408,6.827059837,3,MI,Democrat
48209,30607,28.5,32367,14132.0,11288,36.88045218,3,MI,Democrat
48221,40905,39.4,43833,25288.0,7869,19.23725706,3,MI,Democrat
48229,9456,39.1,34278,19503.0,2810,29.71658206,3,MI,Democrat
48234,33969,34.2,31046,17228.0,10865,31.98504519,3,MI,Democrat
48240,16871,40.7,56345,26731.0,2088,12.37626697,3,MI,Democrat
48304,16390,52.8,129007,76362.0,513,3.129957291,3,MI,Democrat
48317,28474,38.1,65382,33781.0,2397,8.418206083,3,MI,Democrat
48320,4964,41.5,66380,46504.0,364,7.332796132,3,MI,Democrat
48322,32997,45.8,95012,49449.0,1669,5.058035579,3,MI,Democrat
48329,23658,45.4,75206,37833.0,1715,7.249133486,3,MI,Democrat
48336,25040,41.7,66913,38598.0,2727,10.89057508,3,MI,Democrat
48367,4510,47.5,91461,41769.0,417,9.246119734,3,MI,Democrat
48375,22018,41.1,96316,52387.0,647,2.93850486,3,MI,Democrat
48428,5544,45.8,76514,35322.0,288,5.194805195,3,MI,Democrat
48441,4013,47.6,49901,27800.0,428,10.66533765,3,MI,Democrat
48449,2783,37.8,51971,25024.0,404,14.51670859,3,MI,Democrat
48461,8163,39.7,65786,32128.0,633,7.754502021,3,MI,Democrat
48471,5726,45.1,48933,29851.0,738,12.88857841,3,MI,Democrat
48604,11905,28.2,45488,21262.0,2576,21.63796724,3,MI,Democrat
48616,7118,45.1,51612,27652.0,570,8.007867378,3,MI,Democrat
48625,12804,52.3,35233,20925.0,3209,25.06248047,3,MI,Democrat
48629,7746,55.3,43470,24525.0,1404,18.12548412,3,MI,Democrat
48634,4325,46.4,65750,34324.0,418,9.664739884,3,MI,Democrat
48636,906,59.3,47917,24559.0,48,5.298013245,3,MI,Democrat
48642,33720,41.0,68508,40121.0,2857,8.472716489,3,MI,Democrat
48655,5695,44.8,59306,29015.0,605,10.62335382,3,MI,Democrat
48728,262,64.8,41071,34470.0,60,22.90076336,3,MI,Democrat
48735,1012,39.0,53050,28676.0,190,18.77470356,3,MI,Democrat
41348,1038,38.7,18007,12916.0,508,48.94026975,3,KY,Republican
13214,8392,34.0,69987,33651.0,687,8.186367969,3,NY,Democrat
13339,6382,38.5,49283,23078.0,1266,19.83704168,3,NY,Democrat
13363,2358,48.0,67216,36530.0,236,10.00848176,3,NY,Democrat
43756,5007,45.4,45262,23322.0,598,11.94327941,3,OH,Republican
43766,1483,45.2,55139,25303.0,260,17.53202967,3,OH,Republican
43821,3729,46.1,57813,28222.0,299,8.018235452,3,OH,Republican
43840,1226,36.3,49306,20334.0,29,2.365415987,3,OH,Republican
43938,5773,44.0,47073,26977.0,1242,21.51394422,3,OH,Republican
43905,134,39.6,-666666666,28343.0,0,0.0,3,OH,Republican
43920,21975,43.2,41831,24218.0,4212,19.16723549,3,OH,Republican
43930,852,40.5,68250,28158.0,92,10.79812207,3,OH,Republican
43940,578,53.2,-666666666,16697.0,47,8.131487889,3,OH,Republican
43318,3823,49.0,60550,30667.0,300,7.847240387,3,OH,Republican
43319,930,45.1,72792,25289.0,101,10.86021505,3,OH,Republican
43322,328,40.9,42054,21736.0,16,4.87804878,3,OH,Republican
43348,2062,48.7,34135,28744.0,561,27.20659554,3,OH,Republican
43358,2838,40.9,71023,31258.0,154,5.426356589,3,OH,Republican
43402,32864,26.5,48193,28575.0,8673,26.39057936,3,OH,Republican
43432,1359,52.1,102250,132674.0,24,1.766004415,3,OH,Republican
43458,405,31.1,64792,25184.0,35,8.641975309,3,OH,Republican
43524,1073,38.8,71875,29958.0,98,9.133271202,3,OH,Republican
43529,295,38.9,58125,21282.0,23,7.796610169,3,OH,Republican
43536,167,23.6,90846,40567.0,0,0.0,3,OH,Republican
43549,1280,44.7,75625,33183.0,148,11.5625,3,OH,Republican
43566,7952,47.0,91290,44411.0,326,4.099597586,3,OH,Republican
43604,9386,35.2,15029,16292.0,4983,53.08970808,3,OH,Republican
43717,142,50.4,52500,31474.0,1,0.704225352,3,OH,Republican
43728,1551,40.0,35450,19018.0,556,35.8478401,3,OH,Republican
43740,239,45.1,50833,25230.0,33,13.80753138,3,OH,Republican
43746,1343,41.3,51793,28889.0,18,1.340282949,3,OH,Republican
43755,1893,44.9,46250,23475.0,359,18.96460644,3,OH,Republican
43779,671,55.8,47370,19562.0,93,13.85991058,3,OH,Republican
43788,651,47.8,24747,19124.0,173,26.57450077,3,OH,Republican
43822,5146,41.0,50780,24134.0,1017,19.76292266,3,OH,Republican
43026,63456,35.5,93036,42201.0,4774,7.523323248,3,OH,Republican
43037,263,41.8,29250,21596.0,43,16.34980989,3,OH,Republican
43045,2194,34.7,84318,33215.0,106,4.83135825,3,OH,Republican
43067,1258,49.1,85417,32563.0,269,21.38314785,3,OH,Republican
43077,345,31.4,70729,20239.0,6,1.739130435,3,OH,Republican
43111,222,40.5,83269,24274.0,11,4.954954955,3,OH,Republican
43115,1989,35.4,61550,20526.0,254,12.7702363,3,OH,Republican
43135,3805,49.1,39833,27168.0,747,19.63206307,3,OH,Republican
43145,2154,44.5,63730,25643.0,367,17.03806871,3,OH,Republican
43152,613,52.6,55179,36752.0,131,21.37030995,3,OH,Republican
43155,2679,49.7,73833,33260.0,252,9.406494961,3,OH,Republican
48473,22111,44.3,65945,33280.0,936,4.233187101,3,MI,Democrat
48506,28308,37.2,37635,18902.0,8360,29.53228769,3,MI,Democrat
48006,4038,41.3,65333,28962.0,775,19.19266964,3,MI,Democrat
48036,20752,43.0,54783,30570.0,3485,16.79356207,3,MI,Democrat
48043,16212,41.7,47528,28020.0,2878,17.75228226,3,MI,Democrat
48045,24949,46.6,67225,40603.0,2108,8.449236442,3,MI,Democrat
48047,41119,42.1,78270,37067.0,2050,4.985529804,3,MI,Democrat
48063,4028,42.9,87784,35370.0,218,5.412115194,3,MI,Democrat
48069,2432,45.7,123155,73054.0,86,3.536184211,3,MI,Democrat
48074,9220,44.2,56012,27315.0,1406,15.2494577,3,MI,Democrat
48076,23822,44.7,72290,37214.0,1989,8.349424901,3,MI,Democrat
48081,20522,45.3,64733,35886.0,1197,5.832764838,3,MI,Democrat
48601,34218,37.0,31391,17260.0,10898,31.84873458,3,MI,Democrat
48603,26464,43.9,56118,39869.0,2689,10.1609734,3,MI,Democrat
48617,9382,37.6,50615,26293.0,1732,18.46088254,3,MI,Democrat
48089,31411,34.3,41388,21616.0,6931,22.06551845,3,MI,Democrat
48135,26565,43.0,57011,28016.0,2894,10.8940335,3,MI,Democrat
48626,5702,47.6,66940,32746.0,255,4.472115047,3,MI,Democrat
48627,112,21.8,41250,15171.0,24,21.42857143,3,MI,Democrat
48650,6970,46.3,55174,26774.0,595,8.536585366,3,MI,Democrat
48652,1795,42.5,61080,28422.0,187,10.4178273,3,MI,Democrat
48659,2806,39.5,51477,21903.0,369,13.15039202,3,MI,Democrat
48705,398,63.5,37083,25742.0,83,20.85427136,3,MI,Democrat
48708,26255,41.2,40456,24421.0,5813,22.14054466,3,MI,Democrat
48720,1065,42.7,40114,23872.0,233,21.87793427,3,MI,Democrat
48732,11030,47.9,44036,30005.0,1940,17.58839529,3,MI,Democrat
48733,1552,45.7,45543,25328.0,143,9.213917526,3,MI,Democrat
48740,2605,56.1,45985,27328.0,406,15.58541267,3,MI,Democrat
48747,1315,47.3,68871,33743.0,51,3.878326996,3,MI,Democrat
99693,265,41.8,59167,29164.0,30,11.32075472,3,AK,Republican
99709,29574,35.0,77756,41872.0,1498,5.065260026,3,AK,Republican
99357,4438,25.2,53654,18625.0,966,21.76656151,3,WA,Democrat
99205,43707,35.9,56467,27798.0,5841,13.36399204,3,WA,Democrat
99218,17417,32.6,53125,29938.0,2852,16.37480622,3,WA,Democrat
99348,1538,31.4,64243,28400.0,127,8.257477243,3,WA,Democrat
99359,168,63.4,43438,32505.0,12,7.142857143,3,WA,Democrat
99403,20707,45.2,53663,30220.0,2827,13.65238808,3,WA,Democrat
99507,36403,35.1,88485,43772.0,2193,6.024228772,3,AK,Republican
99567,8872,39.0,110625,44749.0,745,8.397204689,3,AK,Republican
99301,81583,29.9,66678,26959.0,11599,14.21742275,3,WA,Democrat
99505,6054,20.6,70757,22181.0,268,4.42682524,3,AK,Republican
